product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
3 Pack Disney Print Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/3-pack-disney-print-knickers-6709190,US TOPSHOP,Lingerie,Topshop US,"In three bright and colourful prints depicting some of our most-loved Walt Disney princesses, this pack of short knickers will brighten up your lingerie draw. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14",10,MULTI
Flamingo Print Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/flamingo-print-thong-6711404,US TOPSHOP,Lingerie,Topshop US,"Multicoloured flamingo print thong. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",MULTI
MATERNITY Criss Cross Knickers, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-knickers-6744810,US TOPSHOP,Lingerie,Topshop US,"These feminine white knickers for maternity feature a criss cross detailing that adds a stylish hint to your under layer. Pair with the matching criss cross bra for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8,10,12",WHITE
Branded Jersey Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-jersey-thong-6549400,US TOPSHOP,Lingerie,Topshop US,"Hot pink branded jersey thong. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10",Pink
MATERNITY Criss Cross Bra, $38.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-criss-cross-bra-6234138,US TOPSHOP,Lingerie,Topshop US,"Balancing comfort and support, this criss cross bra in raspberry for maternity is the perfect update for your under layer. Pair with the matching criss cross knickers for a polished co-ord. 78% Polyamide, 22% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34C,34D,34DD,36B,36C",RASPBERRY
Triangle Bra by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-bonds-6764092,US TOPSHOP,Lingerie,Topshop US,"This monochrome triangle bra by Bonds is an essential t-shirt bra. White soft cups and medium support, it is best paired with the matching Bonds knickers. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8,10",Monochrome
Lace Underwired Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-lingerie-set-6376115,US TOPSHOP,Lingerie,Topshop US,"Lace lingerie set featuring underwired bra and semi-sheer lace thong. 89% Nylon,11% Elastane. Machine wash.",NULL,NULL,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D","32A,32B,32C,34A,34B,34C,34D",
Low Rise Mesh Brazilian Panties, $8.00, $8.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/low-rise-mesh-brazilian-panties-5218307,US TOPSHOP,Lingerie,Topshop US,"Low rise mesh Brazilian panties with an elastic free trim for a seamless fit. 84% Polyamide, 16% Elastane. Machine wash.",4.7,15,NULL,"2,4,6,8,10,12","10,12",BLACK
Two Tone Lace Brazilian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/two-tone-lace-brazilian-knickers-6383553,US TOPSHOP,Lingerie,Topshop US,"Pale blue two tone lace Brazilian knickers. 49% Polyamide, 36% Polyester, 15% Elastane. Machine wash.",5,1,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",PALE BLUE
Triangle Lace Bra by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-lace-bra-by-bonds-6764675,US TOPSHOP,Lingerie,Topshop US,"Fleuro pink lace triangle bra by Bonds. 94% Nylon,6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8",Flur Pink
Sporty Branded Bra, $20.00, $20.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-bra-6514232,US TOPSHOP,Lingerie,Topshop US,"Grey marl sporty bra with Topshop branded detail. 49% Polyamide, 39% Polyester, 12% Elastane. Machine wash.",4,1,NULL,"S,M,L","S,M,L",GREY MARL
Plunge Bra by Mimi Holliday, $75.00, $75.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/plunge-bra-by-mimi-holliday-6604061,US TOPSHOP,Lingerie,Topshop US,Aqua lace plunge bra by Mimi Holliday.100% Nylon. Machine wash.,NULL,NULL,NULL,"32B,32C,32D,34A,34B,34C,34D,36B","34C,36B",AQUA
Yasallie Bra by Y.A.S, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/yasallie-bra-by-yas-6604046,US TOPSHOP,Lingerie,Topshop US,"A rose bra by Y.A.S with a front clasp. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L,XL","XS,S,M,L,XL",ROSE
Circle Mesh Bralet, $38.00, $38.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/circle-mesh-bralet-6600015,US TOPSHOP,Lingerie,Topshop US,"Refresh your lingerie with this intricate mesh bralet. Styled with a deep V-neckline, reverse V-underband and contrast mesh patterning, you'll want to wear your underwear as outerwear from now on. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",BLACK
MATERNITY Floral Embroidery Bra, $40.00, $40.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/maternity-floral-embroidery-bra-6730617,US TOPSHOP,Lingerie,Topshop US,"Inspired by a wild meadow, this flattering maternity bra is supportive and elegant with floral embroidery on the front. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"34B,34C,34D,34DD,36B,36C,36D,36DD","34C,34D,34DD,36B,36C,36D",MULTI
Lace Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-knickers-6764948,US TOPSHOP,Lingerie,Topshop US,"Ginger lace mini knickers. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12",GINGER
Beauty and the Beast Rose Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/beauty-and-the-beast-rose-boypants-6761196,US TOPSHOP,Lingerie,Topshop US,"Think cute prints and patterns for these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over print of Disney's Beauty and the Beast with a low-rise waistband for total comfort. 95% Cotton, 5% Elastane. Machine wash.",5,2,NULL,"2,4,6,8,10,12","2,4,6",MULTI
Sporty Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-mini-knickers-6764356,US TOPSHOP,Lingerie,Topshop US,"Minislip aus Spitze mit sportlichem Bund. 86 % Polyamid, 14 % Elastan. Maschinenwäsche.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",LILAC
Thong by Bluebella, $26.00, $15.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/thong-by-bluebella-6480223,US TOPSHOP,Lingerie,Topshop US,"Black thong by Bluebella. 90% Polyester,10% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","8,10,12",BLACK
Boho Lace Triangle Bra by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/boho-lace-triangle-bra-knickers-by-bonds-6646408,US TOPSHOP,Lingerie,Topshop US,"Pink boho lace triangle bra and knickers set by Bonds. 94% Nylon, 6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","4,6,8,10",
Lace Bikini Knickers by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/boho-lace-triangle-bra-knickers-by-bonds-6646408,US TOPSHOP,Lingerie,Topshop US,"Pink boho lace triangle bra and knickers set by Bonds. 94% Nylon, 6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10","6,8",
Padded Lace Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-triangle-bra-6685491,US TOPSHOP,Lingerie,Topshop US,"In a deep plum shade, this elegant padded lace triangle bra boasts a contrast waistband, racerback and adjustable straps. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14",8,PLUM
Sporty Lace Triangle Bra, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-triangle-bra-knickers-set-6643629,US TOPSHOP,Lingerie,Topshop US,"Magenta lace mini knickers and bra set with a sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8",
Sporty Waistband Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-lace-triangle-bra-knickers-set-6643629,US TOPSHOP,Lingerie,Topshop US,"Magenta lace mini knickers and bra set with a sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Topshop Logo Seamless Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/topshop-logo-seamless-bra-thong-set-6645615,US TOPSHOP,Lingerie,Topshop US,"Coral 'Topshop' logo seamless bra and thong set. 49% Nylon, 39% Polyester, 12% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",
Underwired Lace Bra, $35.00, $35.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/underwired-lace-bra-6543020,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink underwired lace bra. 89% Nylon,11% Elastane. Machine wash.",5,1,NULL,"32A,32B,32C,32D,32DD,34A,34B,34C,34D,36A,36B,36C","32A,32C,32D,34A,34B,36A",Bubblegum Pi
Bralet by Tommy Hilfiger, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bralet-by-tommy-hilfiger-6764096,US TOPSHOP,Lingerie,Topshop US,"Red cotton bralet by Tommy Hilfiger. 90% Polyester, 10% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",RED
Ombre Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-knicker-set-6573809,US TOPSHOP,Lingerie,Topshop US,"Indigo ombre soft triangle bra with matching mini knickers. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",
Ombre Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ombre-triangle-bra-and-knicker-set-6573809,US TOPSHOP,Lingerie,Topshop US,"Indigo ombre soft triangle bra with matching mini knickers. 94% Polyamide, 6% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10","2,4,6,8,10",
Lace Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-thong-6542989,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink lace thong. 89% Nylon, 11% Elastane. Machine wash.",1,1,NULL,"2,4,6,8,10,12,14","2,6,8,10,12",Bubblegum Pi
Lace Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-mini-knickers-6764105,US TOPSHOP,Lingerie,Topshop US,"In a pretty lace and mesh design, these plum mini knickers are finished with a contrast waistband. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,12,14",PLUM
Branded Crop Top Bra, $12.00 Now $4.00, $12.00 Now $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-crop-top-bra-and-thong-set-6564721,US TOPSHOP,Lingerie,Topshop US,"Add a sporty touch to your basics with this cobalt bra and thong set with ‘TOPSHOP’ branding to the waistband. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","4,6",
Branded Thong, $10.00 Now $4.00, $10.00 Now $4.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/branded-crop-top-bra-and-thong-set-6564721,US TOPSHOP,Lingerie,Topshop US,"Add a sporty touch to your basics with this cobalt bra and thong set with ‘TOPSHOP’ branding to the waistband. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8",
Twist Halter Bra by Mimi Holliday, $65.00, $65.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/twist-halter-bra-by-mimi-holliday-6604056,US TOPSHOP,Lingerie,Topshop US,"Black twist halter bra with cross back by Mimi Holliday. 90% Nylon, 10% Elastane. Machine wash.",NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",BLACK
Sporty Branded Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/sporty-branded-thong-6514235,US TOPSHOP,Lingerie,Topshop US,"Keep your basics looking sporty with this nude thong that features Topshop branding detail. 85% Polyamide, 13% Polyester, 2% Elastane. Machine wash.",NULL,NULL,NULL,"S,M,L","S,M,L",Nude
Contrast Waist Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/contrast-waist-mini-knickers-6764358,US TOPSHOP,Lingerie,Topshop US,"Add a colour pop to your underwear drawer with these chartreuse lace mini knickers with charcoal contrast waistband. Complete the look with the matching bra. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",CHARTREUSE
Lace Sporty Thong, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-sporty-thong-6688834,US TOPSHOP,Lingerie,Topshop US,"In a pretty lace and mesh design, this magenta thong is finished with a contrast sporty waistband. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",MAGENTA
Bra by Mimi Holliday, $75.00, $75.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bra-by-mimi-holliday-6604060,US TOPSHOP,Lingerie,Topshop US,Pretty and feminine pink bra by Mimi Holliday.100% Nylon. Machine wash.,NULL,NULL,NULL,"32B,32C,32D,34B,34C,34D,36B,36C","32B,32D,34B,34C,34D,36B",PINK
Triangle Bra by Mimi Holliday, $68.00, $68.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/triangle-bra-by-mimi-holliday-6579417,US TOPSHOP,Lingerie,Topshop US,Pink triangle bra by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"XS,S,M,L","XS,S,M,L",PINK
Lace Mini Knickers by Bonds, $28.00, $28.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/lace-mini-knickers-by-bonds-6513810,US TOPSHOP,Lingerie,Topshop US,"Fleuro pink lace bikini knickers by Bonds. 94% Nylon, 6% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10",4,Flur Pink
Gem Embellished Triangle Bra, $45.00, $45.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/gem-embellished-triangle-bra-6764363,US TOPSHOP,Lingerie,Topshop US,"This bright pink gem embellished triangle bra will add a touch of sparkle to your lingerie draw. 90% Polyamide, 10% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",BRIGHT PINK
Balcony Bra by Mimi Holliday, $75.00, $75.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/balcony-bra-by-mimi-holliday-6604058,US TOPSHOP,Lingerie,Topshop US,Pink balcony bra by Mimi Holliday. 100% Nylon. Machine wash.,NULL,NULL,NULL,"32B,32C,32D,34A,34B,34C,34D,36A,36B","34B,34C,36B",PINK
Mesh Lace Trim Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/mesh-lace-bra-mini-knickers-set-6644265,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink mini knickers and bra set in a mesh design with a pretty lace trim. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",
No VPL Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/no-vpl-knickers-6763395,US TOPSHOP,Lingerie,Topshop US,"Lilac knickers with no VPL. 81% Polyamide, 19% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","10,12",LILAC
All Over Lace Ladypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/all-over-lace-ladypants-6527395,US TOPSHOP,Lingerie,Topshop US,"Low rise ladypants with medium coverage. 89% Polyamide, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14",2,IVORY
Shark Print Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/shark-print-boypants-6556686,US TOPSHOP,Lingerie,Topshop US,"Panty mit niedriger Leibhöhe und tiefem Beinausschnitt. 95 % Baumwolle, 5 % Elastan. Maschinenwäsche.",NULL,NULL,NULL,"2,4,6,8,10,12","4,6,8",MULTI
Flower Microfibre Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/flower-microfibre-knickers-6227450,US TOPSHOP,Lingerie,Topshop US,"Keep comfy in these low rise light blue microfibre ladypants with medium coverage. Comes with a lace trim and all over flower print. 89% Polyamide, 11% Elastane. Machine wash.",3,1,NULL,"2,4,6,8,10,12","2,4,12",IVORY
Bird Print Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bird-print-knickers-6764087,US TOPSHOP,Lingerie,Topshop US,"Blue bird print, microfiber knickers. 86% Polyamide, 14% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,6,8,10",BLUE
Padded Lace Bralet, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-lace-bralet-6542893,US TOPSHOP,Lingerie,Topshop US,"Bubblegum pink lace bralet with padded cups for extra support. 89% Nylon, 11% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10",Bubblegum Pi
Cotton Lace Trim Mini Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/cotton-lace-trim-mini-knickers-6761164,US TOPSHOP,Lingerie,Topshop US,"Low rise mini knickers with good coverage. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,12",BLACK
Circle Mesh Mini Knickers, $22.00, $22.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/circle-mesh-bralet-and-knickers-set-6617609,US TOPSHOP,Lingerie,Topshop US,"Refresh your lingerie look with this intricate mesh underwear set. The bralet is styled with a deep V-neckline and reverse V-underband, while the matching mini knickers boast cut out detail. You'll want to wear your underwear as outerwear from now on. 85% Polyamide, 15% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","2,4,6,8,10,12,14",
Bikini Knickers by Bonds, $26.00, $26.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/bikini-knickers-by-bonds-6500584,US TOPSHOP,Lingerie,Topshop US,"Black bikini knickers by Bonds. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"4,6,8,10,12","4,6,8",BLACK
Little Pony Cheeky Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/little-pony-cheeky-knickers-6764112,US TOPSHOP,Lingerie,Topshop US,"Keep your underwear looking cute with these pale pink Little Pony cheeky knickers. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","10,12",PALE PINK
Crochet Lace Brazillian Knickers, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/crochet-lace-brazillian-knickers-6763272,US TOPSHOP,Lingerie,Topshop US,"Floral lace goes semi-sheer and sultry with these Brazilian knickers. Comes in a low rise fit with an elastic free leg line for a seamless fit. 88% Polyamide, 12% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,8,10",NAVY BLUE
Padded Triangle Bra, $30.00, $30.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/padded-triangle-bra-6531335,US TOPSHOP,Lingerie,Topshop US,"Mauve padded triangle bra with geometric lace. 87% Nylon, 13% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12,14","4,6,8,10,12",MAUVE
Ariel Boypants, $10.00, $10.00,http://www.topshop.com/en/tsus/product/clothing-70483/lingerie-2313852/ariel-boypants-6205718,US TOPSHOP,Lingerie,Topshop US,"Think cute prints and patterns with these comfy boypants. Crafted from a stretchy cotton blend, they feature an all-over Disney’s Ariel print with a low-rise waistband and good coverage for total comfort. 95% Cotton, 5% Elastane. Machine wash.",NULL,NULL,NULL,"2,4,6,8,10,12","2,4,6,8,10,12",LILAC
