user_id,occurred_at,experiment,experiment_group,location,device
13879,11-06-2014 9:02,publisher_update,control_group,Mexico,iphone 4s
13881,11-06-2014 8:04,publisher_update,control_group,Germany,samsung galaxy s4
13882,11-06-2014 13:10,publisher_update,control_group,United Kingdom,nokia lumia 635
13883,11-06-2014 8:09,publisher_update,control_group,Sweden,hp pavilion desktop
13884,11-06-2014 12:31,publisher_update,control_group,Russia,acer aspire notebook
13887,11-06-2014 1:45,publisher_update,control_group,France,iphone 5
13888,11-06-2014 10:06,publisher_update,control_group,Italy,macbook pro
13891,11-06-2014 19:44,publisher_update,control_group,United States,ipad air
13892,11-06-2014 11:27,publisher_update,control_group,United States,macbook air
13894,11-06-2014 13:00,publisher_update,control_group,Germany,iphone 5
13896,11-06-2014 6:18,publisher_update,control_group,Poland,dell inspiron notebook
13897,11-06-2014 15:36,publisher_update,control_group,United States,kindle fire
13898,11-06-2014 9:47,publisher_update,control_group,United Kingdom,iphone 4s
13904,11-06-2014 12:18,publisher_update,control_group,United States,lenovo thinkpad
13906,11-06-2014 11:49,publisher_update,control_group,Saudi Arabia,macbook air
13908,11-06-2014 5:14,publisher_update,control_group,United States,lenovo thinkpad
13909,11-06-2014 13:03,publisher_update,control_group,Spain,nexus 5
13910,11-06-2014 9:27,publisher_update,control_group,India,macbook pro
13911,11-06-2014 11:06,publisher_update,control_group,Japan,nokia lumia 635
13914,11-06-2014 10:38,publisher_update,control_group,Malaysia,hp pavilion desktop
13917,11-06-2014 14:09,publisher_update,control_group,France,lenovo thinkpad
13919,11-06-2014 10:24,publisher_update,control_group,Russia,nexus 5
13920,11-06-2014 12:28,publisher_update,control_group,United States,iphone 5
13922,11-06-2014 14:11,publisher_update,control_group,Italy,asus chromebook
13924,12-06-2014 10:44,publisher_update,control_group,Malaysia,nexus 7
13926,12-06-2014 17:45,publisher_update,control_group,South Africa,nexus 7
13931,12-06-2014 10:45,publisher_update,control_group,Russia,macbook air
13932,12-06-2014 16:24,publisher_update,control_group,France,macbook air
13936,12-06-2014 10:11,publisher_update,control_group,Germany,iphone 5
13937,12-06-2014 20:32,publisher_update,control_group,United Kingdom,kindle fire
13939,12-06-2014 5:15,publisher_update,control_group,Canada,macbook air
13940,12-06-2014 16:18,publisher_update,control_group,United States,nexus 7
13942,12-06-2014 9:40,publisher_update,control_group,Australia,iphone 5
13943,12-06-2014 13:50,publisher_update,control_group,Italy,ipad mini
13944,12-06-2014 12:59,publisher_update,control_group,United States,dell inspiron notebook
13945,12-06-2014 13:59,publisher_update,control_group,Italy,macbook air
13948,12-06-2014 1:17,publisher_update,control_group,Russia,lenovo thinkpad
13950,12-06-2014 11:28,publisher_update,control_group,Turkey,lenovo thinkpad
13957,12-06-2014 21:54,publisher_update,control_group,Canada,iphone 5
13958,12-06-2014 8:28,publisher_update,control_group,United States,macbook air
13960,12-06-2014 17:57,publisher_update,control_group,United States,dell inspiron desktop
13961,12-06-2014 13:46,publisher_update,control_group,Austria,macbook pro
13962,12-06-2014 15:31,publisher_update,control_group,United States,macbook pro
13963,12-06-2014 14:56,publisher_update,control_group,France,macbook air
13965,12-06-2014 10:57,publisher_update,control_group,Australia,ipad mini
13967,12-06-2014 11:53,publisher_update,control_group,United States,hp pavilion desktop
13968,12-06-2014 3:24,publisher_update,control_group,Japan,hp pavilion desktop
13969,12-06-2014 18:16,publisher_update,control_group,France,samsung galaxy s4
13970,12-06-2014 16:11,publisher_update,control_group,United States,iphone 5
13974,12-06-2014 18:46,publisher_update,control_group,United States,samsung galaxy s4
13978,12-06-2014 19:00,publisher_update,control_group,Egypt,lenovo thinkpad
13979,12-06-2014 21:42,publisher_update,control_group,Japan,macbook air
13982,12-06-2014 19:18,publisher_update,control_group,United States,iphone 5s
13983,12-06-2014 10:46,publisher_update,control_group,Singapore,acer aspire notebook
13985,12-06-2014 10:52,publisher_update,control_group,United States,mac mini
13986,12-06-2014 10:16,publisher_update,control_group,United Kingdom,macbook air
13987,12-06-2014 12:19,publisher_update,control_group,United Kingdom,iphone 5
13988,12-06-2014 17:12,publisher_update,control_group,Norway,nexus 5
13989,12-06-2014 10:09,publisher_update,control_group,Ireland,nexus 5
13990,12-06-2014 17:38,publisher_update,control_group,United States,nexus 5
13992,13-06-2014 10:11,publisher_update,control_group,France,macbook pro
13996,13-06-2014 11:53,publisher_update,control_group,United States,lenovo thinkpad
13999,13-06-2014 4:34,publisher_update,control_group,United States,nokia lumia 635
14000,13-06-2014 14:56,publisher_update,control_group,Norway,macbook pro
14001,13-06-2014 9:24,publisher_update,control_group,Australia,nexus 10
14005,13-06-2014 11:46,publisher_update,control_group,United States,ipad air
14007,13-06-2014 22:19,publisher_update,control_group,Sweden,macbook pro
14012,13-06-2014 9:24,publisher_update,control_group,United States,iphone 5
14013,13-06-2014 16:40,publisher_update,control_group,Italy,hp pavilion desktop
14014,13-06-2014 16:21,publisher_update,control_group,Japan,macbook pro
14015,13-06-2014 4:19,publisher_update,control_group,Spain,macbook pro
14016,13-06-2014 8:29,publisher_update,control_group,Japan,iphone 5s
14019,13-06-2014 10:27,publisher_update,control_group,Thailand,macbook air
14023,13-06-2014 9:34,publisher_update,control_group,United States,iphone 5
14025,13-06-2014 7:06,publisher_update,control_group,Australia,asus chromebook
14028,13-06-2014 13:43,publisher_update,control_group,United States,iphone 5
14029,13-06-2014 15:26,publisher_update,control_group,Japan,lenovo thinkpad
14030,13-06-2014 15:30,publisher_update,control_group,South Africa,lenovo thinkpad
14032,13-06-2014 16:42,publisher_update,control_group,Italy,macbook pro
14033,13-06-2014 10:45,publisher_update,control_group,United States,ipad mini
14038,13-06-2014 12:50,publisher_update,control_group,Portugal,macbook air
14039,13-06-2014 6:42,publisher_update,control_group,Brazil,acer aspire notebook
14043,13-06-2014 20:10,publisher_update,control_group,Italy,dell inspiron notebook
14044,13-06-2014 1:08,publisher_update,control_group,Italy,dell inspiron desktop
14046,13-06-2014 15:28,publisher_update,control_group,United States,macbook air
14047,14-06-2014 17:05,publisher_update,control_group,South Africa,nokia lumia 635
14048,14-06-2014 14:50,publisher_update,control_group,United States,asus chromebook
14051,14-06-2014 11:28,publisher_update,control_group,Saudi Arabia,windows surface
14052,14-06-2014 11:50,publisher_update,control_group,France,iphone 5
14056,14-06-2014 18:27,publisher_update,control_group,United States,iphone 4s
14058,14-06-2014 8:32,publisher_update,control_group,United Kingdom,iphone 5
14059,14-06-2014 11:09,publisher_update,control_group,United Arab Emirates,lenovo thinkpad
14063,14-06-2014 7:15,publisher_update,control_group,United States,lenovo thinkpad
14066,14-06-2014 17:16,publisher_update,control_group,United States,iphone 5
14068,14-06-2014 19:52,publisher_update,control_group,United States,dell inspiron desktop
14072,15-06-2014 10:02,publisher_update,control_group,United States,mac mini
14073,15-06-2014 9:55,publisher_update,control_group,United Kingdom,macbook pro
14075,15-06-2014 9:56,publisher_update,control_group,Iraq,macbook air
14080,15-06-2014 19:29,publisher_update,control_group,Italy,samsung galaxy s4
14081,15-06-2014 13:08,publisher_update,control_group,Brazil,nexus 5
14085,15-06-2014 16:24,publisher_update,control_group,United States,macbook air
14086,15-06-2014 12:58,publisher_update,control_group,United States,lenovo thinkpad
14087,15-06-2014 16:20,publisher_update,control_group,United States,hp pavilion desktop
14088,15-06-2014 16:13,publisher_update,control_group,Germany,hp pavilion desktop
14089,16-06-2014 16:05,publisher_update,control_group,United States,nexus 5
14090,16-06-2014 15:50,publisher_update,control_group,Taiwan,samsung galaxy s4
14093,16-06-2014 9:05,publisher_update,control_group,Turkey,macbook air
14094,16-06-2014 11:38,publisher_update,control_group,Japan,iphone 5s
14097,16-06-2014 12:18,publisher_update,control_group,Egypt,dell inspiron notebook
14098,16-06-2014 17:58,publisher_update,control_group,United States,asus chromebook
14099,16-06-2014 18:55,publisher_update,control_group,United States,htc one
14100,16-06-2014 11:12,publisher_update,control_group,United States,macbook pro
14102,16-06-2014 16:10,publisher_update,control_group,Indonesia,samsung galaxy s4
14104,16-06-2014 18:29,publisher_update,control_group,Singapore,lenovo thinkpad
14106,16-06-2014 10:16,publisher_update,control_group,France,macbook pro
14107,16-06-2014 16:51,publisher_update,control_group,United States,nexus 7
14108,16-06-2014 5:25,publisher_update,control_group,Germany,ipad mini
14109,16-06-2014 23:20,publisher_update,control_group,Australia,iphone 4s
14111,16-06-2014 15:10,publisher_update,control_group,Chile,acer aspire notebook
14113,16-06-2014 2:47,publisher_update,control_group,United Kingdom,asus chromebook
14116,16-06-2014 13:45,publisher_update,control_group,United States,iphone 5
14117,16-06-2014 9:44,publisher_update,control_group,India,lenovo thinkpad
14118,16-06-2014 15:34,publisher_update,control_group,Taiwan,asus chromebook
14120,16-06-2014 7:44,publisher_update,control_group,Italy,macbook pro
14124,16-06-2014 18:56,publisher_update,control_group,Austria,acer aspire desktop
14125,16-06-2014 8:22,publisher_update,control_group,United States,samsung galaxy s4
14126,16-06-2014 13:28,publisher_update,control_group,Philippines,macbook pro
14129,16-06-2014 14:17,publisher_update,control_group,Chile,ipad mini
14132,16-06-2014 16:57,publisher_update,control_group,United States,htc one
14134,16-06-2014 7:33,publisher_update,control_group,Russia,asus chromebook
14135,16-06-2014 2:11,publisher_update,control_group,United Kingdom,dell inspiron desktop
14136,16-06-2014 17:57,publisher_update,control_group,Switzerland,iphone 5
14137,16-06-2014 10:20,publisher_update,control_group,Indonesia,dell inspiron notebook
14139,16-06-2014 23:56,publisher_update,control_group,Switzerland,macbook pro
14141,16-06-2014 10:37,publisher_update,control_group,United Kingdom,lenovo thinkpad
14144,16-06-2014 13:04,publisher_update,control_group,Singapore,samsung galaxy s4
14146,16-06-2014 17:35,publisher_update,control_group,United States,iphone 5
14147,16-06-2014 17:30,publisher_update,control_group,Indonesia,macbook pro
14153,16-06-2014 9:45,publisher_update,control_group,United States,iphone 5
14156,16-06-2014 16:55,publisher_update,control_group,Belgium,nexus 10
14158,16-06-2014 17:27,publisher_update,control_group,United States,ipad mini
14160,16-06-2014 12:53,publisher_update,control_group,Japan,macbook pro
14162,16-06-2014 9:58,publisher_update,control_group,United States,samsung galaxy s4
14164,16-06-2014 4:58,publisher_update,control_group,Belgium,macbook pro
14165,16-06-2014 12:05,publisher_update,control_group,Brazil,lenovo thinkpad
14166,16-06-2014 13:27,publisher_update,control_group,Brazil,nexus 5
14167,16-06-2014 11:05,publisher_update,control_group,South Africa,acer aspire desktop
14170,17-06-2014 10:51,publisher_update,control_group,United States,iphone 4s
14171,17-06-2014 20:59,publisher_update,control_group,Iran,iphone 4s
14173,17-06-2014 12:37,publisher_update,control_group,Hong Kong,nexus 5
14174,17-06-2014 7:23,publisher_update,control_group,France,iphone 5
14178,17-06-2014 7:39,publisher_update,control_group,Japan,macbook pro
14180,17-06-2014 7:52,publisher_update,control_group,Australia,macbook pro
14181,17-06-2014 22:54,publisher_update,control_group,Russia,macbook air
14188,17-06-2014 18:40,publisher_update,control_group,United States,samsung galaxy s4
14191,17-06-2014 10:26,publisher_update,control_group,Russia,mac mini
14192,17-06-2014 4:53,publisher_update,control_group,United States,lenovo thinkpad
14193,17-06-2014 5:24,publisher_update,control_group,Australia,dell inspiron notebook
14196,17-06-2014 8:38,publisher_update,control_group,United Kingdom,macbook pro
14199,17-06-2014 10:24,publisher_update,control_group,United States,macbook pro
14200,17-06-2014 12:13,publisher_update,control_group,United States,lenovo thinkpad
14206,17-06-2014 22:40,publisher_update,control_group,Netherlands,nexus 7
14208,17-06-2014 13:33,publisher_update,control_group,United States,dell inspiron notebook
14209,17-06-2014 17:40,publisher_update,control_group,South Africa,macbook pro
14212,17-06-2014 6:27,publisher_update,control_group,United Kingdom,nexus 5
14214,17-06-2014 9:14,publisher_update,control_group,Spain,hp pavilion desktop
14216,17-06-2014 10:12,publisher_update,control_group,South Africa,lenovo thinkpad
14220,17-06-2014 16:12,publisher_update,control_group,United States,macbook air
14222,17-06-2014 9:13,publisher_update,control_group,United States,lenovo thinkpad
14224,17-06-2014 9:40,publisher_update,control_group,United States,acer aspire desktop
14231,17-06-2014 15:55,publisher_update,control_group,Australia,dell inspiron desktop
14234,17-06-2014 22:44,publisher_update,control_group,Saudi Arabia,lenovo thinkpad
14235,17-06-2014 17:33,publisher_update,control_group,France,nexus 5
14237,17-06-2014 15:37,publisher_update,control_group,Germany,ipad air
14239,17-06-2014 2:22,publisher_update,control_group,United Kingdom,lenovo thinkpad
14240,17-06-2014 9:22,publisher_update,control_group,Canada,nokia lumia 635
14242,17-06-2014 18:49,publisher_update,control_group,United Kingdom,iphone 5
14245,18-06-2014 16:41,publisher_update,control_group,Australia,lenovo thinkpad
14249,18-06-2014 16:58,publisher_update,control_group,United States,hp pavilion desktop
14250,18-06-2014 10:00,publisher_update,control_group,Switzerland,hp pavilion desktop
14251,18-06-2014 16:30,publisher_update,control_group,United States,windows surface
14252,18-06-2014 12:14,publisher_update,control_group,United States,macbook pro
14257,18-06-2014 18:16,publisher_update,control_group,India,macbook pro
14263,18-06-2014 1:25,publisher_update,control_group,Japan,macbook pro
14265,18-06-2014 11:41,publisher_update,control_group,United States,iphone 5
14269,18-06-2014 15:30,publisher_update,control_group,Germany,iphone 5
14270,18-06-2014 11:23,publisher_update,control_group,Saudi Arabia,macbook pro
14271,18-06-2014 11:07,publisher_update,control_group,Italy,macbook air
14272,18-06-2014 7:51,publisher_update,control_group,United States,lenovo thinkpad
14277,18-06-2014 11:35,publisher_update,control_group,United States,macbook pro
14279,18-06-2014 12:00,publisher_update,control_group,United Kingdom,dell inspiron desktop
14280,18-06-2014 7:03,publisher_update,control_group,Japan,macbook pro
14281,18-06-2014 12:12,publisher_update,control_group,Taiwan,dell inspiron notebook
14282,18-06-2014 12:52,publisher_update,control_group,United States,nexus 7
14283,18-06-2014 17:22,publisher_update,control_group,Italy,macbook air
14284,18-06-2014 10:31,publisher_update,control_group,Netherlands,acer aspire notebook
14285,18-06-2014 11:55,publisher_update,control_group,France,macbook air
14286,18-06-2014 7:34,publisher_update,control_group,Spain,nexus 10
14287,18-06-2014 14:49,publisher_update,control_group,Chile,nokia lumia 635
14291,18-06-2014 19:41,publisher_update,control_group,Canada,mac mini
14292,18-06-2014 12:40,publisher_update,control_group,United States,hp pavilion desktop
14294,18-06-2014 17:47,publisher_update,control_group,United States,acer aspire desktop
14295,18-06-2014 5:30,publisher_update,control_group,Venezuela,dell inspiron notebook
14296,18-06-2014 9:27,publisher_update,control_group,Taiwan,macbook air
14301,18-06-2014 15:56,publisher_update,control_group,Italy,macbook pro
14302,18-06-2014 13:18,publisher_update,control_group,Mexico,iphone 5
14303,18-06-2014 8:02,publisher_update,control_group,United States,macbook pro
14305,18-06-2014 12:36,publisher_update,control_group,United Kingdom,iphone 5s
14306,18-06-2014 17:21,publisher_update,control_group,United States,dell inspiron notebook
14307,18-06-2014 10:10,publisher_update,control_group,United Kingdom,nexus 5
14310,18-06-2014 11:11,publisher_update,control_group,United Kingdom,iphone 4s
14313,18-06-2014 22:24,publisher_update,control_group,United Kingdom,nexus 5
14314,18-06-2014 14:27,publisher_update,control_group,United States,hp pavilion desktop
14318,19-06-2014 10:40,publisher_update,control_group,Brazil,nokia lumia 635
14320,19-06-2014 10:57,publisher_update,control_group,United States,nexus 5
14321,19-06-2014 12:45,publisher_update,control_group,Canada,hp pavilion desktop
14324,19-06-2014 16:07,publisher_update,control_group,Japan,iphone 4s
14325,19-06-2014 9:09,publisher_update,control_group,Japan,macbook air
14326,19-06-2014 2:59,publisher_update,control_group,United States,lenovo thinkpad
14329,19-06-2014 5:23,publisher_update,control_group,Spain,macbook pro
14330,19-06-2014 15:32,publisher_update,control_group,Egypt,iphone 5
14336,19-06-2014 16:42,publisher_update,control_group,France,macbook pro
14337,19-06-2014 13:16,publisher_update,control_group,India,acer aspire notebook
14340,19-06-2014 13:49,publisher_update,control_group,Brazil,iphone 5
14341,19-06-2014 8:44,publisher_update,control_group,Japan,samsung galaxy s4
14343,19-06-2014 11:36,publisher_update,control_group,Netherlands,lenovo thinkpad
14346,19-06-2014 10:04,publisher_update,control_group,United States,samsung galaxy s4
14347,19-06-2014 19:09,publisher_update,control_group,United States,lenovo thinkpad
14349,19-06-2014 10:59,publisher_update,control_group,Germany,samsung galaxy s4
14350,19-06-2014 4:30,publisher_update,control_group,France,mac mini
14351,19-06-2014 15:49,publisher_update,control_group,Brazil,hp pavilion desktop
14352,19-06-2014 13:03,publisher_update,control_group,Norway,macbook air
14354,19-06-2014 11:49,publisher_update,control_group,Colombia,nexus 5
14355,19-06-2014 11:11,publisher_update,control_group,Colombia,iphone 4s
14359,19-06-2014 14:50,publisher_update,control_group,United Kingdom,asus chromebook
14368,19-06-2014 18:33,publisher_update,control_group,Netherlands,asus chromebook
14371,19-06-2014 4:56,publisher_update,control_group,Germany,macbook air
14374,19-06-2014 18:21,publisher_update,control_group,United States,macbook pro
14375,19-06-2014 17:43,publisher_update,control_group,Malaysia,amazon fire phone
14378,19-06-2014 18:14,publisher_update,control_group,India,nokia lumia 635
14379,19-06-2014 9:33,publisher_update,control_group,Korea,lenovo thinkpad
14382,19-06-2014 12:41,publisher_update,control_group,Indonesia,nexus 5
14384,19-06-2014 17:04,publisher_update,control_group,United States,macbook pro
14385,19-06-2014 17:29,publisher_update,control_group,United States,iphone 5
14391,20-06-2014 8:45,publisher_update,control_group,United States,macbook air
14393,20-06-2014 5:32,publisher_update,control_group,United States,iphone 5
14396,20-06-2014 13:41,publisher_update,control_group,United Kingdom,nokia lumia 635
14397,20-06-2014 9:56,publisher_update,control_group,Japan,dell inspiron desktop
14398,20-06-2014 17:21,publisher_update,control_group,Germany,nokia lumia 635
14399,20-06-2014 17:35,publisher_update,control_group,United States,lenovo thinkpad
14401,20-06-2014 6:04,publisher_update,control_group,Spain,samsung galaxy s4
14402,20-06-2014 18:07,publisher_update,control_group,United States,nexus 10
14403,20-06-2014 10:59,publisher_update,control_group,India,macbook pro
14404,20-06-2014 9:27,publisher_update,control_group,Taiwan,macbook air
14405,20-06-2014 20:20,publisher_update,control_group,Japan,macbook pro
14406,20-06-2014 8:26,publisher_update,control_group,Italy,lenovo thinkpad
14407,20-06-2014 10:14,publisher_update,control_group,Argentina,lenovo thinkpad
14408,20-06-2014 8:19,publisher_update,control_group,Canada,ipad air
14409,20-06-2014 4:52,publisher_update,control_group,Norway,dell inspiron notebook
14410,20-06-2014 11:54,publisher_update,control_group,United States,samsung galaxy s4
14412,20-06-2014 8:40,publisher_update,control_group,Brazil,iphone 5s
14416,20-06-2014 15:27,publisher_update,control_group,Chile,dell inspiron notebook
14417,20-06-2014 9:47,publisher_update,control_group,Australia,acer aspire desktop
14421,20-06-2014 8:16,publisher_update,control_group,Germany,macbook pro
14424,20-06-2014 17:14,publisher_update,control_group,Germany,macbook pro
14427,20-06-2014 5:46,publisher_update,control_group,Chile,htc one
14428,20-06-2014 15:10,publisher_update,control_group,United States,acer aspire notebook
14429,20-06-2014 16:37,publisher_update,control_group,Belgium,dell inspiron notebook
14430,20-06-2014 8:20,publisher_update,control_group,India,dell inspiron desktop
14431,20-06-2014 18:43,publisher_update,control_group,Turkey,lenovo thinkpad
14432,20-06-2014 20:01,publisher_update,control_group,South Africa,lenovo thinkpad
14433,20-06-2014 10:20,publisher_update,control_group,Brazil,lenovo thinkpad
14434,20-06-2014 16:36,publisher_update,control_group,Denmark,iphone 5s
14435,20-06-2014 13:37,publisher_update,control_group,France,acer aspire notebook
14436,20-06-2014 12:59,publisher_update,control_group,India,lenovo thinkpad
14438,20-06-2014 0:52,publisher_update,control_group,Australia,iphone 5s
14439,20-06-2014 11:41,publisher_update,control_group,United States,hp pavilion desktop
14442,20-06-2014 14:53,publisher_update,control_group,Australia,lenovo thinkpad
14443,20-06-2014 15:57,publisher_update,control_group,Japan,nexus 10
14446,20-06-2014 10:20,publisher_update,control_group,Australia,iphone 5
14447,20-06-2014 16:29,publisher_update,control_group,Turkey,macbook pro
14448,20-06-2014 3:27,publisher_update,control_group,United States,nexus 5
14449,20-06-2014 11:47,publisher_update,control_group,United States,iphone 5
14450,20-06-2014 16:43,publisher_update,control_group,United States,samsung galaxy s4
14451,20-06-2014 17:21,publisher_update,control_group,Netherlands,iphone 5
14453,20-06-2014 16:21,publisher_update,control_group,Japan,macbook pro
14454,20-06-2014 16:53,publisher_update,control_group,United States,dell inspiron notebook
14455,20-06-2014 5:50,publisher_update,control_group,India,acer aspire notebook
14456,20-06-2014 9:29,publisher_update,control_group,United States,acer aspire desktop
14458,20-06-2014 20:33,publisher_update,control_group,United Kingdom,lenovo thinkpad
14460,20-06-2014 15:08,publisher_update,control_group,Sweden,nexus 7
14462,21-06-2014 14:15,publisher_update,control_group,Australia,macbook pro
14463,21-06-2014 16:34,publisher_update,control_group,France,hp pavilion desktop
14464,21-06-2014 10:27,publisher_update,control_group,Italy,macbook air
14465,21-06-2014 14:24,publisher_update,control_group,United Kingdom,dell inspiron notebook
14466,21-06-2014 14:35,publisher_update,control_group,United Kingdom,iphone 5
14469,21-06-2014 8:31,publisher_update,control_group,Japan,iphone 5
14475,21-06-2014 11:08,publisher_update,control_group,France,iphone 4s
14477,21-06-2014 17:37,publisher_update,control_group,France,iphone 5s
14478,21-06-2014 11:27,publisher_update,control_group,United States,nexus 7
14482,21-06-2014 13:36,publisher_update,control_group,Sweden,amazon fire phone
14485,22-06-2014 9:06,publisher_update,control_group,United States,dell inspiron desktop
14487,22-06-2014 12:53,publisher_update,control_group,Russia,ipad mini
14488,22-06-2014 16:01,publisher_update,control_group,United States,dell inspiron notebook
14489,22-06-2014 8:07,publisher_update,control_group,United States,lenovo thinkpad
14490,22-06-2014 12:42,publisher_update,control_group,United States,hp pavilion desktop
14491,22-06-2014 18:04,publisher_update,control_group,Canada,nexus 5
14492,22-06-2014 2:38,publisher_update,control_group,Japan,hp pavilion desktop
14494,22-06-2014 8:55,publisher_update,control_group,Canada,ipad mini
14496,22-06-2014 14:51,publisher_update,control_group,Norway,samsung galaxy s4
14497,22-06-2014 15:30,publisher_update,control_group,United States,macbook air
14500,22-06-2014 14:57,publisher_update,control_group,Germany,dell inspiron desktop
14501,22-06-2014 9:07,publisher_update,control_group,United States,dell inspiron notebook
14503,23-06-2014 16:45,publisher_update,control_group,Italy,iphone 4s
14505,23-06-2014 21:10,publisher_update,control_group,France,asus chromebook
14508,23-06-2014 7:55,publisher_update,control_group,Brazil,macbook pro
14510,23-06-2014 10:11,publisher_update,control_group,United States,iphone 5
14512,23-06-2014 13:58,publisher_update,control_group,Brazil,iphone 5
14513,23-06-2014 11:28,publisher_update,control_group,United States,macbook air
14515,23-06-2014 1:59,publisher_update,control_group,Germany,macbook air
14516,23-06-2014 0:14,publisher_update,control_group,United Kingdom,samsung galaxy s4
14517,23-06-2014 14:58,publisher_update,control_group,United Kingdom,samsung galaxy s4
14519,23-06-2014 18:52,publisher_update,control_group,Japan,iphone 5s
14522,23-06-2014 14:53,publisher_update,control_group,United States,macbook pro
14523,23-06-2014 19:35,publisher_update,control_group,Germany,kindle fire
14524,23-06-2014 15:57,publisher_update,control_group,Japan,hp pavilion desktop
14527,23-06-2014 14:20,publisher_update,control_group,United States,iphone 5
14528,23-06-2014 16:23,publisher_update,control_group,United States,dell inspiron notebook
14529,23-06-2014 17:43,publisher_update,control_group,Saudi Arabia,dell inspiron desktop
14531,23-06-2014 11:43,publisher_update,control_group,Korea,iphone 5
14535,23-06-2014 8:17,publisher_update,control_group,Japan,lenovo thinkpad
14538,23-06-2014 18:18,publisher_update,control_group,Turkey,macbook pro
14539,23-06-2014 8:58,publisher_update,control_group,Italy,dell inspiron notebook
14542,23-06-2014 15:58,publisher_update,control_group,Australia,hp pavilion desktop
14545,23-06-2014 23:51,publisher_update,control_group,United Kingdom,iphone 5
14547,23-06-2014 2:52,publisher_update,control_group,Germany,ipad air
14548,23-06-2014 19:05,publisher_update,control_group,Australia,iphone 5
14550,23-06-2014 13:44,publisher_update,control_group,Germany,macbook air
14553,23-06-2014 4:43,publisher_update,control_group,Hong Kong,macbook air
14554,23-06-2014 15:21,publisher_update,control_group,United States,lenovo thinkpad
14557,23-06-2014 14:20,publisher_update,control_group,Taiwan,kindle fire
14559,23-06-2014 17:07,publisher_update,control_group,Sweden,ipad mini
14561,23-06-2014 13:34,publisher_update,control_group,United States,macbook air
14562,23-06-2014 14:22,publisher_update,control_group,Spain,macbook pro
14564,23-06-2014 1:24,publisher_update,control_group,United States,iphone 4s
14565,23-06-2014 11:17,publisher_update,control_group,United Kingdom,macbook pro
14567,23-06-2014 2:11,publisher_update,control_group,United States,macbook pro
14568,23-06-2014 16:30,publisher_update,control_group,United States,dell inspiron notebook
14569,23-06-2014 16:57,publisher_update,control_group,United States,iphone 4s
14570,23-06-2014 15:12,publisher_update,control_group,Korea,ipad air
14572,23-06-2014 10:51,publisher_update,control_group,Sweden,acer aspire desktop
14573,23-06-2014 14:04,publisher_update,control_group,Finland,macbook pro
14574,23-06-2014 10:14,publisher_update,control_group,Russia,acer aspire notebook
14576,24-06-2014 14:08,publisher_update,control_group,Germany,iphone 4s
14577,24-06-2014 11:17,publisher_update,control_group,Turkey,macbook air
14579,24-06-2014 15:19,publisher_update,control_group,Brazil,macbook air
14582,24-06-2014 18:23,publisher_update,control_group,Spain,macbook pro
14583,24-06-2014 18:40,publisher_update,control_group,Japan,iphone 4s
14584,24-06-2014 16:06,publisher_update,control_group,Brazil,iphone 5
14585,24-06-2014 6:18,publisher_update,control_group,Japan,nexus 7
14587,24-06-2014 21:24,publisher_update,control_group,United States,acer aspire notebook
14588,24-06-2014 7:16,publisher_update,control_group,India,iphone 5s
14590,24-06-2014 20:10,publisher_update,control_group,United States,htc one
14591,24-06-2014 18:37,publisher_update,control_group,Japan,macbook air
14592,24-06-2014 22:13,publisher_update,control_group,United States,macbook pro
14594,24-06-2014 13:47,publisher_update,control_group,United States,iphone 5
14595,24-06-2014 8:36,publisher_update,control_group,Iraq,iphone 5
14598,24-06-2014 18:07,publisher_update,control_group,Thailand,dell inspiron notebook
14601,24-06-2014 10:52,publisher_update,control_group,United States,nokia lumia 635
14602,24-06-2014 8:11,publisher_update,control_group,United States,kindle fire
14604,24-06-2014 14:17,publisher_update,control_group,United States,macbook pro
14605,24-06-2014 17:21,publisher_update,control_group,United States,iphone 5
14607,24-06-2014 9:53,publisher_update,control_group,Sweden,macbook pro
14608,24-06-2014 12:23,publisher_update,control_group,United States,samsung galaxy s4
14609,24-06-2014 16:14,publisher_update,control_group,United States,dell inspiron desktop
14611,24-06-2014 21:13,publisher_update,control_group,United States,lenovo thinkpad
14615,24-06-2014 7:18,publisher_update,control_group,Canada,dell inspiron notebook
14617,24-06-2014 8:59,publisher_update,control_group,France,samsung galaxy s4
14625,24-06-2014 8:50,publisher_update,control_group,France,samsung galaxy s4
14626,24-06-2014 18:39,publisher_update,control_group,Brazil,macbook pro
14629,24-06-2014 16:44,publisher_update,control_group,United States,lenovo thinkpad
14631,24-06-2014 18:14,publisher_update,control_group,Austria,samsung galaxy s4
14632,24-06-2014 7:53,publisher_update,control_group,United States,macbook pro
14633,24-06-2014 19:12,publisher_update,control_group,United States,amazon fire phone
14635,24-06-2014 22:39,publisher_update,control_group,United Kingdom,lenovo thinkpad
14637,24-06-2014 9:56,publisher_update,control_group,United States,nexus 5
14639,24-06-2014 2:13,publisher_update,control_group,United States,iphone 5
14640,24-06-2014 8:32,publisher_update,control_group,India,iphone 5s
14644,24-06-2014 14:47,publisher_update,control_group,Netherlands,mac mini
14645,25-06-2014 11:26,publisher_update,control_group,United States,dell inspiron notebook
14646,25-06-2014 23:22,publisher_update,control_group,France,samsung galaxy note
14647,25-06-2014 16:53,publisher_update,control_group,Netherlands,macbook pro
14648,25-06-2014 10:21,publisher_update,control_group,Brazil,macbook pro
